"date","cases","deaths","Location"
2022-01-29,673289,7869,"Lithuania"
2022-01-30,679617,7889,"Lithuania"
2022-01-31,688543,7905,"Lithuania"
2022-02-01,701255,7925,"Lithuania"
2022-02-02,714490,7941,"Lithuania"
2022-02-03,727220,7955,"Lithuania"
2022-02-04,739852,7973,"Lithuania"
2022-02-05,749313,7990,"Lithuania"
2022-02-06,756080,8006,"Lithuania"
2022-02-07,764836,8015,"Lithuania"
2022-02-08,776947,8039,"Lithuania"
2022-02-09,787596,8050,"Lithuania"
2022-02-10,797908,8069,"Lithuania"
2022-02-11,807792,8091,"Lithuania"
2022-02-12,815743,8121,"Lithuania"
2022-02-13,820112,8141,"Lithuania"
2022-02-14,826527,8177,"Lithuania"
2022-02-15,835418,8198,"Lithuania"
2022-02-16,841925,8212,"Lithuania"
2022-02-17,847896,8220,"Lithuania"
2022-02-18,856035,8238,"Lithuania"
2022-02-19,861900,8253,"Lithuania"
2022-02-20,865398,8275,"Lithuania"
2022-02-21,871427,8299,"Lithuania"
2022-02-22,879158,8319,"Lithuania"
2022-02-23,885864,8340,"Lithuania"
2022-02-24,891652,8373,"Lithuania"
2022-02-25,896844,8386,"Lithuania"
2022-02-26,900460,8414,"Lithuania"
2022-02-27,902561,8425,"Lithuania"
2022-02-28,907306,8447,"Lithuania"
2022-03-01,913288,8462,"Lithuania"
2022-03-02,918736,8483,"Lithuania"
2022-03-03,923944,8498,"Lithuania"
2022-03-04,928750,8519,"Lithuania"
2022-03-05,932008,8534,"Lithuania"
2022-03-06,934220,8553,"Lithuania"
2022-03-07,939127,8571,"Lithuania"
2022-03-08,945392,8590,"Lithuania"
2022-03-09,951317,8601,"Lithuania"
2022-03-10,956615,8607,"Lithuania"
2022-03-11,959405,8628,"Lithuania"
2022-03-12,961988,8640,"Lithuania"
2022-03-13,964227,8653,"Lithuania"
2022-03-14,969244,8668,"Lithuania"
2022-03-15,975253,8683,"Lithuania"
2022-03-16,980501,8700,"Lithuania"
2022-03-17,985064,8707,"Lithuania"
2022-03-18,989513,8722,"Lithuania"
2022-03-19,992211,8735,"Lithuania"
2022-03-20,994119,8745,"Lithuania"
2022-03-21,997965,8759,"Lithuania"
2022-03-22,1002660,8775,"Lithuania"
2022-03-23,1006503,8794,"Lithuania"
2022-03-24,1010031,8811,"Lithuania"
2022-03-25,1013090,8824,"Lithuania"
2022-03-26,1015125,8838,"Lithuania"
2022-03-27,1016204,8854,"Lithuania"
2022-03-28,1018912,8863,"Lithuania"
2022-03-29,1022061,8875,"Lithuania"
2022-03-30,1025005,8883,"Lithuania"
2022-03-31,1027526,8892,"Lithuania"
2022-04-01,1029541,8904,"Lithuania"
2022-04-02,1031028,8914,"Lithuania"
2022-04-03,1031822,8920,"Lithuania"
2022-04-04,1033718,8932,"Lithuania"
2022-04-05,1035871,8939,"Lithuania"
2022-04-06,1037542,8946,"Lithuania"
2022-04-07,1039074,8958,"Lithuania"
2022-04-08,1040662,8964,"Lithuania"
2022-04-09,1041517,8970,"Lithuania"
2022-04-10,1042154,8978,"Lithuania"
2022-04-11,1043596,8982,"Lithuania"
2022-04-12,1045134,8993,"Lithuania"
2022-04-13,1046429,9001,"Lithuania"
2022-04-14,1047592,9007,"Lithuania"
2022-04-15,1048741,9015,"Lithuania"
2022-04-16,1049410,9021,"Lithuania"
2022-04-17,1049828,9024,"Lithuania"
2022-04-18,1050231,9027,"Lithuania"
2022-04-19,1051290,9035,"Lithuania"
2022-04-20,1052473,9042,"Lithuania"
2022-04-21,1053479,9050,"Lithuania"
2022-04-22,1054212,9055,"Lithuania"
2022-04-23,1054642,9068,"Lithuania"
2022-04-24,1054898,9077,"Lithuania"
2022-04-25,1055675,9079,"Lithuania"
2022-04-26,1056518,9081,"Lithuania"
2022-04-27,1057164,9088,"Lithuania"
2022-04-28,1057708,9094,"Lithuania"
2022-04-29,1058224,9096,"Lithuania"
2022-04-30,1058455,9101,"Lithuania"
2022-05-01,1058560,9108,"Lithuania"
2022-05-02,1058801,9111,"Lithuania"
2022-05-03,1059018,9113,"Lithuania"
2022-05-04,1059207,9114,"Lithuania"
2022-05-05,1059384,9116,"Lithuania"
2022-05-06,1059583,9119,"Lithuania"
2022-05-07,1059613,9121,"Lithuania"
2022-05-08,1059631,9121,"Lithuania"
2022-05-09,1059892,9124,"Lithuania"
2022-05-10,1060100,9125,"Lithuania"
2022-05-11,1060308,9127,"Lithuania"
2022-05-12,1060460,9129,"Lithuania"
2022-05-13,1060615,9130,"Lithuania"
2022-05-14,1060647,9130,"Lithuania"
2022-05-15,1060667,9130,"Lithuania"
2022-05-16,1060923,9130,"Lithuania"
2022-05-17,1061100,9131,"Lithuania"
2022-05-18,1061264,9132,"Lithuania"
2022-05-19,1061389,9133,"Lithuania"
2022-05-20,1061526,9134,"Lithuania"
2022-05-21,1061555,9134,"Lithuania"
2022-05-22,1061569,9135,"Lithuania"
2022-05-23,1061799,9138,"Lithuania"
2022-05-24,1061939,9138,"Lithuania"
2022-05-25,1062077,9139,"Lithuania"
2022-05-26,1062188,9141,"Lithuania"
2022-05-27,1062303,9141,"Lithuania"
2022-05-28,1062326,9142,"Lithuania"
2020-02-29,1,0,"Ireland"
2020-03-02,1,0,"Ireland"
2020-03-03,2,0,"Ireland"
2020-03-04,6,0,"Ireland"
2020-03-05,13,0,"Ireland"
2020-03-06,18,0,"Ireland"
2020-03-07,19,0,"Ireland"
2020-03-08,21,0,"Ireland"
2020-03-09,24,0,"Ireland"
2020-03-10,34,0,"Ireland"
2020-03-11,43,1,"Ireland"
2020-03-12,70,1,"Ireland"
2020-03-13,90,1,"Ireland"
2020-03-14,129,2,"Ireland"
2020-03-15,169,2,"Ireland"
2020-03-16,223,2,"Ireland"
2020-03-17,292,2,"Ireland"
2020-03-18,366,2,"Ireland"
2020-03-19,557,3,"Ireland"
2020-03-20,683,3,"Ireland"
2020-03-21,785,3,"Ireland"
2020-03-22,906,4,"Ireland"
2020-03-23,1125,6,"Ireland"
2020-03-24,1329,7,"Ireland"
2020-03-25,1564,9,"Ireland"
2020-03-26,1819,19,"Ireland"
2020-03-27,2121,22,"Ireland"
2020-03-28,2415,36,"Ireland"
2020-03-29,2625,46,"Ireland"
2020-03-30,2910,54,"Ireland"
2020-03-31,3235,71,"Ireland"
2020-04-01,3447,85,"Ireland"
2020-04-02,3849,99,"Ireland"
2020-04-03,4273,120,"Ireland"
2020-04-04,4604,137,"Ireland"
2020-04-05,4994,158,"Ireland"
2020-04-06,5859,174,"Ireland"
2020-04-07,6224,210,"Ireland"
2020-04-08,6688,235,"Ireland"
2020-04-09,7393,263,"Ireland"
2020-04-10,8089,287,"Ireland"
2020-04-11,8928,320,"Ireland"
2020-04-12,9655,334,"Ireland"
2020-04-13,10647,365,"Ireland"
2020-04-14,11478,406,"Ireland"
2020-04-15,12547,444,"Ireland"
2020-04-16,13271,486,"Ireland"
2020-04-17,13980,530,"Ireland"
2020-04-18,14758,571,"Ireland"
2020-04-19,15251,610,"Ireland"
2020-04-20,15652,687,"Ireland"
2020-04-21,16040,730,"Ireland"
2020-04-22,16671,769,"Ireland"
2020-04-23,17607,794,"Ireland"
2020-04-24,18184,829,"Ireland"
2020-04-25,18561,868,"Ireland"
2020-04-26,19262,1087,"Ireland"
2020-04-27,19648,1102,"Ireland"
2020-04-28,19877,1159,"Ireland"
2020-04-29,20253,1190,"Ireland"
2020-04-30,20612,1232,"Ireland"
2020-05-01,20833,1265,"Ireland"
2020-05-02,21176,1286,"Ireland"
2020-05-03,21506,1303,"Ireland"
2020-05-04,21772,1319,"Ireland"
2020-05-05,21983,1339,"Ireland"
2020-05-06,22248,1375,"Ireland"
2020-05-07,22385,1403,"Ireland"
2020-05-08,22541,1429,"Ireland"
2020-05-09,22760,1446,"Ireland"
2020-05-10,22996,1458,"Ireland"
2020-05-11,23135,1467,"Ireland"
2020-05-12,23242,1488,"Ireland"
2020-05-13,23401,1497,"Ireland"
2020-05-14,23827,1506,"Ireland"
2020-05-15,23956,1518,"Ireland"
2020-05-16,24048,1533,"Ireland"
2020-05-17,24112,1543,"Ireland"
2020-05-18,24200,1547,"Ireland"
2020-05-19,24251,1561,"Ireland"
2020-05-20,24315,1571,"Ireland"
2020-05-21,24391,1583,"Ireland"
2020-05-22,24506,1592,"Ireland"
2020-05-23,24582,1604,"Ireland"
2020-05-24,24639,1608,"Ireland"
2020-05-25,24698,1606,"Ireland"
2020-05-26,24735,1615,"Ireland"
2020-05-27,24803,1631,"Ireland"
2020-05-28,24841,1639,"Ireland"
2020-05-29,24876,1645,"Ireland"
2020-05-30,24929,1650,"Ireland"
2020-05-31,24990,1651,"Ireland"
2020-06-01,25062,1650,"Ireland"
2020-06-02,25066,1658,"Ireland"
2020-06-03,25111,1659,"Ireland"
2020-06-04,25142,1664,"Ireland"
2020-06-05,25163,1670,"Ireland"
2020-06-06,25183,1678,"Ireland"
2020-06-07,25201,1679,"Ireland"
2020-06-08,25207,1683,"Ireland"
2020-06-09,25215,1691,"Ireland"
2020-06-10,25231,1695,"Ireland"
2020-06-11,25238,1703,"Ireland"
2020-06-12,25250,1705,"Ireland"
2020-06-13,25295,1705,"Ireland"
2020-06-14,25303,1706,"Ireland"
2020-06-15,25321,1706,"Ireland"
2020-06-16,25334,1709,"Ireland"
2020-06-17,25341,1710,"Ireland"
2020-06-18,25355,1714,"Ireland"
2020-06-19,25368,1714,"Ireland"
2020-06-20,25374,1715,"Ireland"
2020-06-21,25379,1715,"Ireland"
2020-06-22,25383,1717,"Ireland"
2020-06-23,25391,1720,"Ireland"
2020-06-24,25396,1726,"Ireland"
2020-06-25,25405,1727,"Ireland"
2020-06-26,25414,1730,"Ireland"
2020-06-27,25437,1734,"Ireland"
2020-06-28,25439,1735,"Ireland"
2020-06-29,25462,1735,"Ireland"
2020-06-30,25473,1736,"Ireland"
2020-07-01,25477,1738,"Ireland"
2020-07-02,25489,1738,"Ireland"
2020-07-03,25498,1740,"Ireland"
2020-07-04,25509,1741,"Ireland"
2020-07-05,25527,1741,"Ireland"
2020-07-06,25531,1741,"Ireland"
2020-07-07,25538,1742,"Ireland"
2020-07-08,25542,1738,"Ireland"
2020-07-09,25565,1743,"Ireland"
2020-07-10,25589,1744,"Ireland"
2020-07-11,25611,1746,"Ireland"
2020-07-12,25628,1746,"Ireland"
2020-07-13,25638,1746,"Ireland"
2020-07-14,25670,1746,"Ireland"
2020-07-15,25683,1748,"Ireland"
2020-07-16,25698,1749,"Ireland"
2020-07-17,25730,1752,"Ireland"
2020-07-18,25750,1753,"Ireland"
2020-07-19,25760,1753,"Ireland"
2020-07-20,25766,1753,"Ireland"
2020-07-21,25802,1753,"Ireland"
2020-07-22,25819,1754,"Ireland"
2020-07-23,25826,1763,"Ireland"
2020-07-24,25845,1763,"Ireland"
2020-07-25,25869,1764,"Ireland"
2020-07-26,25881,1764,"Ireland"
2020-07-27,25892,1764,"Ireland"
2020-07-28,25930,1764,"Ireland"
2020-07-29,25942,1764,"Ireland"
2020-07-30,26027,1763,"Ireland"
2020-07-31,26065,1763,"Ireland"
2020-08-01,26109,1763,"Ireland"
2020-08-02,26162,1763,"Ireland"
2020-08-03,26208,1763,"Ireland"
2020-08-04,26253,1763,"Ireland"
2020-08-05,26303,1763,"Ireland"
2020-08-06,26372,1769,"Ireland"
2020-08-07,26470,1772,"Ireland"
2020-08-08,26644,1772,"Ireland"
2020-08-09,26712,1772,"Ireland"
2020-08-10,26768,1772,"Ireland"
2020-08-11,26801,1773,"Ireland"
2020-08-12,26838,1774,"Ireland"
2020-08-13,26929,1774,"Ireland"
2020-08-14,26995,1774,"Ireland"
2020-08-15,27191,1774,"Ireland"
2020-08-16,27257,1774,"Ireland"
2020-08-17,27313,1774,"Ireland"
2020-08-18,27499,1775,"Ireland"
2020-08-19,27547,1775,"Ireland"
2020-08-20,27676,1776,"Ireland"
2020-08-21,27755,1776,"Ireland"
2020-08-22,27908,1777,"Ireland"
2020-08-23,27969,1777,"Ireland"
2020-08-24,28116,1777,"Ireland"
2020-08-25,28201,1777,"Ireland"
2020-08-26,28363,1777,"Ireland"
2020-08-27,28453,1777,"Ireland"
2020-08-28,28579,1777,"Ireland"
2020-08-29,28719,1777,"Ireland"
2020-08-30,28760,1777,"Ireland"
2020-08-31,28811,1777,"Ireland"
2020-09-01,29025,1777,"Ireland"
2020-09-02,29114,1777,"Ireland"
2020-09-03,29206,1777,"Ireland"
2020-09-04,29303,1777,"Ireland"
2020-09-05,29534,1777,"Ireland"
2020-09-06,29672,1777,"Ireland"
2020-09-07,29774,1777,"Ireland"
2020-09-08,30080,1778,"Ireland"
2020-09-09,30164,1781,"Ireland"
2020-09-10,30360,1781,"Ireland"
2020-09-11,30571,1781,"Ireland"
2020-09-12,30730,1783,"Ireland"
2020-09-13,30985,1784,"Ireland"
2020-09-14,31192,1784,"Ireland"
2020-09-15,31549,1787,"Ireland"
2020-09-16,31799,1788,"Ireland"
2020-09-17,32023,1789,"Ireland"
2020-09-18,32271,1792,"Ireland"
2020-09-19,32538,1792,"Ireland"
2020-09-20,32933,1792,"Ireland"
2020-09-21,33121,1792,"Ireland"
2020-09-22,33444,1792,"Ireland"
2020-09-23,33675,1794,"Ireland"
2020-09-24,33994,1797,"Ireland"
2020-09-25,34315,1797,"Ireland"
2020-09-26,34560,1802,"Ireland"
2020-09-27,34990,1802,"Ireland"
2020-09-28,35377,1802,"Ireland"
2020-09-29,35740,1803,"Ireland"
2020-09-30,36155,1804,"Ireland"
2020-10-01,36597,1806,"Ireland"
2020-10-02,37063,1801,"Ireland"
2020-10-03,37668,1810,"Ireland"
2020-10-04,38032,1810,"Ireland"
2020-10-05,38549,1810,"Ireland"
2020-10-06,38973,1811,"Ireland"
2020-10-07,39584,1816,"Ireland"
2020-10-08,40086,1817,"Ireland"
2020-10-09,40703,1821,"Ireland"
2020-10-10,41714,1824,"Ireland"
2020-10-11,42531,1826,"Ireland"
2020-10-12,43351,1827,"Ireland"
2020-10-13,44159,1830,"Ireland"
2020-10-14,45243,1835,"Ireland"
2020-10-15,46429,1838,"Ireland"
2020-10-16,47427,1841,"Ireland"
2020-10-17,48678,1849,"Ireland"
2020-10-18,49962,1852,"Ireland"
2020-10-19,50993,1852,"Ireland"
2020-10-20,52256,1865,"Ireland"
2020-10-21,53422,1868,"Ireland"
2020-10-22,53410,1871,"Ireland"
2020-10-23,55261,1878,"Ireland"
2020-10-24,56108,1883,"Ireland"
2020-10-25,57128,1882,"Ireland"
2020-10-26,58067,1885,"Ireland"
2020-10-27,58767,1890,"Ireland"
2020-10-28,59434,1896,"Ireland"
2020-10-29,60297,1902,"Ireland"
2020-10-30,61059,1908,"Ireland"
2020-10-31,61456,1913,"Ireland"
2020-11-01,62002,1915,"Ireland"
2020-11-02,62750,1917,"Ireland"
2020-11-03,63048,1922,"Ireland"
2020-11-04,63483,1930,"Ireland"
2020-11-05,64046,1933,"Ireland"
2020-11-06,64538,1940,"Ireland"
2020-11-07,64855,1945,"Ireland"
2020-11-08,65394,1947,"Ireland"
2020-11-09,65659,1948,"Ireland"
2020-11-10,65889,1963,"Ireland"
2020-11-11,66247,1965,"Ireland"
2020-11-12,66632,1965,"Ireland"
2020-11-13,67099,1972,"Ireland"
2020-11-14,67526,1978,"Ireland"
2020-11-15,67903,1979,"Ireland"
2020-11-16,68356,1984,"Ireland"
2020-11-17,68686,1995,"Ireland"
2020-11-18,69058,2006,"Ireland"
2020-11-19,69473,2010,"Ireland"
2020-11-20,69802,2018,"Ireland"
2020-11-21,70143,2022,"Ireland"
2020-11-22,70461,2023,"Ireland"
2020-11-23,70711,2022,"Ireland"
2020-11-24,70930,2028,"Ireland"
2020-11-25,71187,2033,"Ireland"
2020-11-26,71494,2036,"Ireland"
2020-11-27,71699,2043,"Ireland"
2020-11-28,71942,2050,"Ireland"
2020-11-29,72241,2052,"Ireland"
2020-11-30,72544,2053,"Ireland"
2020-12-01,72798,2069,"Ireland"
2020-12-02,73066,2074,"Ireland"
2020-12-03,73228,2080,"Ireland"
2020-12-04,73491,2086,"Ireland"
2020-12-05,73948,2099,"Ireland"
2020-12-06,74246,2099,"Ireland"
2020-12-07,74468,2099,"Ireland"
2020-12-08,74682,2097,"Ireland"
2020-12-09,74900,2102,"Ireland"
2020-12-10,75203,2117,"Ireland"
2020-12-11,75507,2120,"Ireland"
2020-12-12,75756,2123,"Ireland"
2020-12-13,76185,2124,"Ireland"
2020-12-14,76449,2126,"Ireland"
2020-12-15,76776,2134,"Ireland"
2020-12-16,77197,2140,"Ireland"
2020-12-17,77678,2143,"Ireland"
2020-12-18,78254,2149,"Ireland"
2020-12-19,78776,2154,"Ireland"
2020-12-20,79542,2158,"Ireland"
2020-12-21,80267,2158,"Ireland"
2020-12-22,81228,2171,"Ireland"
2020-12-23,82155,2184,"Ireland"
2020-12-24,83073,2192,"Ireland"
2020-12-25,84098,2194,"Ireland"
2020-12-26,85394,2200,"Ireland"
2020-12-27,86129,2204,"Ireland"
2020-12-28,86894,2205,"Ireland"
2020-12-29,88439,2213,"Ireland"
2020-12-30,90159,2226,"Ireland"
2020-12-31,91779,2237,"Ireland"
2021-01-01,93532,2248,"Ireland"
2021-01-02,96926,2252,"Ireland"
2021-01-03,101887,2259,"Ireland"
2021-01-04,107997,2265,"Ireland"
2021-01-05,113322,2282,"Ireland"
2021-01-06,121154,2299,"Ireland"
2021-01-07,127657,2307,"Ireland"
2021-01-08,135884,2327,"Ireland"
2021-01-09,140727,2336,"Ireland"
2021-01-10,147613,2344,"Ireland"
2021-01-11,152539,2352,"Ireland"
2021-01-12,155591,2397,"Ireland"
2021-01-13,159144,2460,"Ireland"
2021-01-14,163057,2488,"Ireland"
2021-01-15,166548,2536,"Ireland"
2021-01-16,169780,2595,"Ireland"
2021-01-17,172726,2608,"Ireland"
2021-01-18,174843,2616,"Ireland"
2021-01-19,176839,2708,"Ireland"
2021-01-20,179324,2768,"Ireland"
2021-01-21,181922,2818,"Ireland"
2021-01-22,184279,2870,"Ireland"
2021-01-23,186184,2947,"Ireland"
2021-01-24,187554,2970,"Ireland"
2021-01-25,188923,2978,"Ireland"
2021-01-26,189851,3066,"Ireland"
2021-01-27,191182,3120,"Ireland"
2021-01-28,192645,3167,"Ireland"
2021-01-29,193892,3214,"Ireland"
2021-01-30,195303,3292,"Ireland"
2021-01-31,196547,3307,"Ireland"
2021-02-01,197553,3317,"Ireland"
2021-02-02,198424,3418,"Ireland"
2021-02-03,199430,3512,"Ireland"
2021-02-04,200744,3586,"Ireland"
2021-02-05,201763,3621,"Ireland"
2021-02-06,202548,3674,"Ireland"
2021-02-07,203568,3686,"Ireland"
2021-02-08,204397,3687,"Ireland"
2021-02-09,204940,3752,"Ireland"
2021-02-10,205939,3794,"Ireland"
2021-02-11,206801,3846,"Ireland"
2021-02-12,207720,3865,"Ireland"
2021-02-13,208796,3931,"Ireland"
2021-02-14,209582,3948,"Ireland"
2021-02-15,210402,3948,"Ireland"
2021-02-16,211113,3980,"Ireland"
2021-02-17,211751,4036,"Ireland"
2021-02-18,212647,4082,"Ireland"
2021-02-19,213400,4109,"Ireland"
2021-02-20,214378,4135,"Ireland"
2021-02-21,215057,4136,"Ireland"
2021-02-22,215743,4137,"Ireland"
2021-02-23,216300,4181,"Ireland"
2021-02-24,216870,4237,"Ireland"
2021-02-25,217478,4271,"Ireland"
2021-02-26,218251,4300,"Ireland"
2021-02-27,218980,4316,"Ireland"
2021-02-28,219952,4319,"Ireland"
2021-03-01,220273,4319,"Ireland"
2021-03-02,220630,4333,"Ireland"
2021-03-03,221189,4357,"Ireland"
2021-03-04,221649,4396,"Ireland"
2021-03-05,222169,4405,"Ireland"
2021-03-06,222699,4419,"Ireland"
2021-03-07,223219,4422,"Ireland"
2021-03-08,223651,4422,"Ireland"
2021-03-09,223957,4452,"Ireland"
2021-03-10,224588,4499,"Ireland"
2021-03-11,225179,4509,"Ireland"
2021-03-12,225820,4518,"Ireland"
2021-03-13,226358,4534,"Ireland"
2021-03-14,226741,4534,"Ireland"
2021-03-15,227316,4534,"Ireland"
2021-03-16,227663,4552,"Ireland"
2021-03-17,228215,4566,"Ireland"
2021-03-18,228796,4566,"Ireland"
2021-03-19,229306,4576,"Ireland"
2021-03-20,229831,4585,"Ireland"
2021-03-21,230599,4587,"Ireland"
2021-03-22,231119,4588,"Ireland"
2021-03-23,231484,4610,"Ireland"
2021-03-24,232164,4628,"Ireland"
2021-03-25,232758,4631,"Ireland"
2021-03-26,233327,4651,"Ireland"
2021-03-27,233937,4653,"Ireland"
2021-03-28,234541,4666,"Ireland"
2021-03-29,235078,4667,"Ireland"
2021-03-30,235444,4681,"Ireland"
2021-03-31,235854,4687,"Ireland"
2021-04-01,236600,4705,"Ireland"
2021-04-02,237187,4713,"Ireland"
2021-04-03,237695,4715,"Ireland"
2021-04-04,238148,4718,"Ireland"
2021-04-05,238466,4718,"Ireland"
2021-04-06,238907,4727,"Ireland"
2021-04-07,239325,4732,"Ireland"
2021-04-08,239723,4737,"Ireland"
2021-04-09,240192,4769,"Ireland"
2021-04-10,240643,4783,"Ireland"
2021-04-11,240945,4785,"Ireland"
2021-04-12,241330,4785,"Ireland"
2021-04-13,241684,4803,"Ireland"
2021-04-14,242105,4812,"Ireland"
2021-04-15,242402,4820,"Ireland"
2021-04-16,242819,4831,"Ireland"
2021-04-17,243238,4835,"Ireland"
2021-04-18,243508,4836,"Ireland"
2021-04-19,243911,4836,"Ireland"
2021-04-20,244297,4847,"Ireland"
2021-04-21,244695,4856,"Ireland"
2021-04-22,245310,4866,"Ireland"
2021-04-23,245743,4867,"Ireland"
2021-04-24,246204,4872,"Ireland"
2021-04-25,246633,4873,"Ireland"
2021-04-26,247069,4874,"Ireland"
2021-04-27,247489,4884,"Ireland"
2021-04-28,247857,4896,"Ireland"
2021-04-29,248326,4899,"Ireland"
2021-04-30,248870,4903,"Ireland"
2021-05-01,249437,4906,"Ireland"
2021-05-02,249838,4906,"Ireland"
2021-05-03,250290,4906,"Ireland"
2021-05-04,250672,4908,"Ireland"
2021-05-05,251087,4915,"Ireland"
2021-05-06,251474,4921,"Ireland"
2021-05-07,251904,4918,"Ireland"
2021-05-08,252303,4919,"Ireland"
2021-05-09,252809,4921,"Ireland"
2021-05-10,253189,4921,"Ireland"
2021-05-11,253567,4929,"Ireland"
2021-05-12,254013,4937,"Ireland"
2021-05-13,254450,4937,"Ireland"
2021-05-14,254870,4941,"Ireland"
2021-05-15,255331,4941,"Ireland"
2021-05-16,255706,4941,"Ireland"
2021-05-17,256085,4941,"Ireland"
2021-05-18,256450,4941,"Ireland"
2021-05-19,256976,4941,"Ireland"
2021-05-20,257446,4941,"Ireland"
2021-05-21,257979,4941,"Ireland"
2021-05-22,258363,4941,"Ireland"
2021-05-23,258810,4941,"Ireland"
2021-05-24,259159,4941,"Ireland"
2021-05-25,259512,4941,"Ireland"
2021-05-26,259957,4941,"Ireland"
2021-05-27,260389,4941,"Ireland"
2021-05-28,260850,4941,"Ireland"
2021-05-29,261306,4941,"Ireland"
2021-05-30,261673,4941,"Ireland"
2021-05-31,262043,4941,"Ireland"
2021-06-01,262380,4941,"Ireland"
2021-06-02,262787,4941,"Ireland"
2021-06-03,263252,4941,"Ireland"
2021-06-04,263769,4941,"Ireland"
2021-06-05,264153,4941,"Ireland"
2021-06-06,264466,4941,"Ireland"
2021-06-07,264843,4941,"Ireland"
2021-06-08,265114,4941,"Ireland"
2021-06-09,265341,4941,"Ireland"
2021-06-10,265739,4941,"Ireland"
2021-06-11,266058,4941,"Ireland"
2021-06-12,266489,4941,"Ireland"
2021-06-13,266804,4941,"Ireland"
2021-06-14,267006,4941,"Ireland"
2021-06-15,267289,4941,"Ireland"
2021-06-16,267576,4941,"Ireland"
2021-06-17,267949,4979,"Ireland"
2021-06-18,268251,4979,"Ireland"
2021-06-19,268644,4979,"Ireland"
2021-06-20,269037,4979,"Ireland"
2021-06-21,269321,4979,"Ireland"
2021-06-22,269495,4979,"Ireland"
2021-06-23,269793,4989,"Ireland"
2021-06-24,270097,4989,"Ireland"
2021-06-25,270477,4989,"Ireland"
2021-06-26,270920,4989,"Ireland"
2021-06-27,271260,4989,"Ireland"
2021-06-28,271589,4989,"Ireland"
2021-06-29,271931,4989,"Ireland"
2021-06-30,272336,4998,"Ireland"
2021-07-01,272784,5000,"Ireland"
2021-07-02,273296,5000,"Ireland"
2021-07-03,273744,5000,"Ireland"
2021-07-04,274306,5000,"Ireland"
2021-07-05,274641,5000,"Ireland"
2021-07-06,275038,5000,"Ireland"
2021-07-07,275571,5006,"Ireland"
2021-07-08,276104,5006,"Ireland"
2021-07-09,276735,5006,"Ireland"
2021-07-10,277316,5006,"Ireland"
2021-07-11,277892,5006,"Ireland"
2021-07-12,278464,5006,"Ireland"
2021-07-13,279053,5006,"Ireland"
2021-07-14,279790,5018,"Ireland"
2021-07-15,280784,5018,"Ireland"
2021-07-16,281954,5018,"Ireland"
2021-07-17,283331,5018,"Ireland"
2021-07-18,284510,5018,"Ireland"
2021-07-19,285581,5018,"Ireland"
2021-07-20,286691,5018,"Ireland"
2021-07-21,287951,5026,"Ireland"
2021-07-22,289139,5026,"Ireland"
2021-07-23,290525,5026,"Ireland"
2021-07-24,291870,5026,"Ireland"
2021-07-25,292996,5026,"Ireland"
2021-07-26,294272,5026,"Ireland"
2021-07-27,295386,5026,"Ireland"
2021-07-28,296687,5035,"Ireland"
2021-07-29,298048,5035,"Ireland"
2021-07-30,299549,5035,"Ireland"
2021-07-31,300976,5035,"Ireland"
2021-08-01,302074,5035,"Ireland"
2021-08-02,303426,5035,"Ireland"
2021-08-03,304310,5035,"Ireland"
2021-08-04,305527,5044,"Ireland"
2021-08-05,307019,5044,"Ireland"
2021-08-06,308800,5044,"Ireland"
2021-08-07,310628,5044,"Ireland"
2021-08-08,312465,5044,"Ireland"
2021-08-09,313876,5044,"Ireland"
2021-08-10,315385,5044,"Ireland"
2021-08-11,317204,5059,"Ireland"
2021-08-12,318937,5059,"Ireland"
2021-08-13,320915,5059,"Ireland"
2021-08-14,322989,5059,"Ireland"
2021-08-15,324747,5059,"Ireland"
2021-08-16,326188,5059,"Ireland"
2021-08-17,327684,5059,"Ireland"
2021-08-18,329388,5074,"Ireland"
2021-08-19,331206,5074,"Ireland"
2021-08-20,333304,5074,"Ireland"
2021-08-21,335429,5074,"Ireland"
2021-08-22,337117,5074,"Ireland"
2021-08-23,338707,5074,"Ireland"
2021-08-24,340278,5074,"Ireland"
2021-08-25,342329,5092,"Ireland"
2021-08-26,344195,5092,"Ireland"
2021-08-27,346070,5092,"Ireland"
2021-08-28,348067,5092,"Ireland"
2021-08-29,349773,5092,"Ireland"
2021-08-30,351065,5092,"Ireland"
2021-08-31,352447,5092,"Ireland"
2021-09-01,354236,5112,"Ireland"
2021-09-02,352529,5112,"Ireland"
2021-09-03,353936,5112,"Ireland"
2021-09-04,355639,5112,"Ireland"
2021-09-05,356819,5112,"Ireland"
2021-09-06,357955,5112,"Ireland"
2021-09-07,359420,5112,"Ireland"
2021-09-08,360957,5155,"Ireland"
2021-09-09,362228,5155,"Ireland"
2021-09-10,363847,5155,"Ireland"
